Dates,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1998-06-10,-0.000357650084554002,-0.002938616713521025,0.0023909753693202983,-0.006286397042588264,0.005234266537765359,0.0037944584102047258,-0.005058312473798164,-0.002074083703272242,0.0008084841980780877,0.000598720880135061,0.006711183504582069,0.0025340275836249664,-0.0007474654055343391,0.003409137273425747,5.171046215297155e-05,-0.0016529920046686975,0.0005305520003165752,0.0038607694508485694,0.005456071774458497,-0.002317209832515581
1998-06-11,-0.0019865704546793974,0.0014779387125704179,-0.005743126964837625,0.0051971309221053525,0.003158442287031231,-0.003803176138330441,-0.002194706156245078,0.003414707489129594,0.003998746812922079,0.0044977402975594554,0.0044697846463275775,-0.0034326048198401408,0.0016365212411539685,-0.0005383254078996689,0.00123202159552159,-0.0005787158040102469,0.004327968126879908,0.0038646730163294776,-0.0014610232806618088,-0.0010981575960887025
1998-06-12,0.0029679554922444995,-0.0018256743000590533,0.006823502558512158,0.005309244810886418,-0.005644267396001468,-0.002260281026702519,0.005896648915491561,0.0025879541756083013,0.007089212051566625,0.003265502853257269,-0.0009178234909714834,0.0026729413961494013,-0.001937700441840756,-0.0006068436926511823,-0.00015392471000575314,0.004544093871193706,0.0005188335242429789,-0.0024922198658312877,0.0037722090277561185,0.0017227794362734605
1998-06-15,-0.005508905075430603,0.006630366528031279,0.006267714873767957,-0.0019208105013758785,-0.001034145164984854,0.00485041231370974,0.005219732016238002,0.005560517841946836,0.002617889471514451,-0.00021497712725430983,0.00397784674412552,-0.0011631816505882913,0.00035548871949829183,0.000987045271043244,0.005196985461100224,0.003365758051687406,-0.0006111429337766377,-0.0010113421622928477,0.0010665197185037911,-0.00022615469283029103
1998-06-16,0.006508444153016345,0.004840992085332842,-0.0022579127623279785,-0.0027205979860024294,0.0032422375957541893,0.004233990185954666,0.005272267682590208,0.0003909149421959789,0.0007071830915998819,0.0014531638448350105,-0.0007249751259111939,0.0009777691467591138,0.0032232827965187516,0.005641436134620601,0.0078055221068060515,0.001595051104647114,0.0025334808384041975,0.004996861151037145,0.0001751538906944802,0.0006759687701019963
1998-06-17,0.0037886685556200003,-0.003880621459045941,-0.004128596288460226,0.003260305697991948,2.7240888391247492e-05,0.006416467929206451,-7.658041141554955e-05,0.001202779953214522,0.002638956350070622,5.807253798804826e-05,-0.0009733023906961138,0.0005988772416694918,0.0028830724825727448,0.0030786949192644197,-0.0022373616913907396,-0.0012437908386261584,0.004206675359200605,-0.0023785315968678504,-0.002326839387239411,0.004445013577946782
1998-06-18,0.001612749955680051,0.0016756076245895441,0.0017366808196489167,0.0016797722995783386,0.0017427240458113154,0.0017110089257344788,0.0016873035661806265,0.0017197939061562918,0.001675242420538643,0.0017113343070641698,0.0017176993596800178,0.00171999504130079,0.0017306024077902915,0.0016937719633404037,0.0016888562456208141,0.0017030823483461983,0.0016393981892163152,0.0016833371989143121,0.0017552211823959462,0.0016997618454299974
1998-06-19,-0.001467119917868941,0.004575722721576559,0.0033867633609091664,0.006738539854647912,0.0010306644255401662,0.0006005317243889274,0.003758959714624883,0.0005055206116639532,0.0018922571745669972,0.00020002292278556606,0.003962327697199019,0.005509266401719579,0.0025585527142619607,0.0005690560861611276,0.002932496944389306,-0.000913358238617327,0.0020801228244908794,0.0048843740927887085,0.0011513918286365592,0.0037535013931540694
1998-06-22,0.002984634061147744,0.0014132751853484378,0.0062368524377002695,0.002318064240871452,0.001992844315704508,0.0039314268215866035,-0.0013172028988601237,0.0017901820395017207,0.003799450467096185,0.004327805011344511,0.0066380035015063754,-0.0003658584888271241,0.0001341167611680098,0.00427497359237888,4.814406093120709e-05,0.0028217105248763766,0.003357573490966037,0.0009409934737180244,0.004405526794279014,0.0022320882745255834
1998-06-23,0.0032816940838654675,0.005137617447883296,0.0004860411742943398,0.0018524475872864243,0.004419690965754897,0.001877518639666838,0.000658684941466421,0.0030133389501846982,0.004170335006250661,0.005626009913847776,0.0003347571797711708,4.764775751360398e-05,0.0036173715640547364,-0.0005600190922040828,-0.00045297621432220507,0.00598561839290298,0.002125245355098736,0.004079880768894332,0.0014008388037134293,0.00120009477687268
1998-06-24,0.005827881292667747,0.0003915931387723146,0.0007234423036552227,0.003111119723397496,-0.0004709149917553658,-0.0004191545662425207,0.0008427486226970733,0.00540683512467825,0.00495874673490691,0.003726313285167286,0.0021588425126152955,0.0024498616125850628,0.0008629755635615527,0.002721587733722775,0.004594674573461738,0.0019797776838900963,0.0033027379874776127,0.0023159234878293044,0.0017331015215117478,0.0020483966394076293
1998-06-25,0.0005287899694133532,-4.589636417940248e-05,0.0024681463798385973,-0.0009759403721682867,0.0002818508580376298,0.0016956841958164414,0.0037604370120454585,0.005279638031293759,-0.0002892701183186653,0.0026344164440390144,0.00327443257986951,-0.00045575342315098033,0.0010220484298245087,0.006023581322117734,0.0011972954310824585,0.003362698088670525,0.0015177104561873084,0.0006571680152558468,-0.0002795329036508092,-0.0003405179824487795
1998-06-26,0.000312290704210353,0.0033047185560151314,0.0001578816965329985,-0.0003356700604722686,0.0012705415558937536,0.0035158986359935225,0.004697944296990367,0.0015598531249713802,0.0013471587407421933,0.0032023746655363635,0.0011520618527663638,0.0017725791723134552,0.004813163044246231,0.0016899502963931984,0.002498640443421813,0.003876990654366628,-0.0015823479553905928,0.0005818087178789601,-8.038487915012766e-05,-0.0026866484626280633
1998-06-29,0.003020119102284554,-0.000996706729090038,5.673566969917332e-05,-0.0008910575362366506,0.0047061327953194084,0.004744063498924711,0.0007340612226104499,0.002049634494743579,0.0015203655851172234,-9.30663822705268e-05,0.0028874399537033705,0.005066804138844835,0.0015020094352355502,0.004195470110658866,0.0026889386187977232,0.0008735194345884672,0.0011641955205261212,0.0009137515112217554,-0.0022018777487165806,0.0014224737097610365
1998-06-30,-0.0007399895403930351,-0.00020429075071908345,0.000710513737529044,0.005097852787747429,0.004092900786074354,0.001816141927174299,0.0023021914588729317,0.002203094008225396,0.00014648486297849216,0.0027087179575597813,0.004782021783006571,0.0012814507230746307,0.003429606873191089,0.0019140682327635548,0.0022779863245860708,-0.00033794225625926526,0.0014773512190410574,-0.0012692564177737497,0.0016865108385887,0.00012871664901876914
1998-07-01,0.0009389793731274297,0.00026422867544325,0.004477604450426958,0.004387540549394097,0.00045819839289036124,-8.79658811929248e-05,0.002762512951280034,0.00025262905280585657,0.0028580422140632514,0.003307797843642396,0.0028146309794454863,0.005260480632278036,-0.0004198665780188718,0.000779557976737049,-0.001273993872683634,0.0005288758317916838,-0.0027993913540516257,0.002005197121237532,0.0018872168787665087,0.0011281898616042174
1998-07-02,0.003185907524268064,0.0035088727273315133,0.004874765925719054,0.0018453762434182995,0.0016853230227653968,0.0043273001434631355,-7.580579423983511e-05,0.004276519840990845,0.00430091520798574,0.002704131179148133,0.0018344562527148791,0.00063921653628743,0.001194130027046159,0.0007202661214590059,0.0009612236806915696,-0.00491562709446572,0.0008998058787324775,0.00201270474469665,9.611696121091385e-05,0.004440747353161694
1998-07-03,0.0034679601387293093,0.0033175006552947583,0.0009198467965406075,0.0008406113535045962,0.0028918769991594004,-0.00016128088461540824,0.0029194883948811153,0.0034281972205182773,0.002211555262951535,0.003921598301025307,0.001261793536791635,0.0015997323257376812,-0.00021394711104250996,0.0011924847427492978,-0.003915703013668784,0.002787956086063247,-1.1958587777377615e-05,-0.0003216151947797888,0.0045188572950136206,0.0039573919531787375
1998-07-06,0.005083489456198732,-0.00034838756337259307,0.0027286674968942694,0.001477151260586027,0.00017991298120584483,0.0015223832784277904,0.004629861164810133,0.0021015617095593857,0.005487225246139334,0.0016470008714522912,0.0020884974184564717,0.002668544816050081,0.001130379642572453,-0.0038258911110954016,0.003391593282995715,0.0017862285052027862,0.0009645331927178737,0.003158790690039117,0.005547556812803333,-0.0009822089790082324
1998-07-07,-0.00020740647360748183,0.0019217122707113224,0.0037217800709443173,0.0001949177765750705,0.0016198691809633573,0.005669120230950276,0.002689782073318924,0.0033497505065315627,9.500082287281766e-05,-0.00021684175463725238,-0.0011920575026105852,0.000783417211209233,-0.0025518905444967812,0.0026742446844313632,0.0009975262652176578,0.0003365262496016269,0.007149922113973031,0.003748310602305847,-0.0004938737062425049,0.003258706772778952
1998-07-08,0.0017893816250399881,0.003484624117503976,-0.0013955961938185615,0.0017821220172017937,0.004588815609278849,0.00308262067181189,0.0030229723751644625,0.004004748792708427,0.0011286709957597147,0.001178527606298088,0.0019361736399671453,-0.0020077376129564346,0.001842550650812724,-0.00015499631013114095,0.0005562726078576731,0.003928673854545117,0.0038731407101602316,-0.001186174732121616,0.0016689040429970303,-0.002308363646132432
1998-07-09,0.003384605841840481,-0.0013402186613856125,0.0017383242748661887,0.005052555774335255,0.0026758077716500677,0.0028178110083923805,0.0007808414850197185,0.001975197111085674,-0.0004890154778773861,0.001273584154229178,-0.001483406624756404,0.00396916620378085,-0.0006714022661334404,-0.000244133216830919,0.004346060964258065,0.00571246396598068,-0.000811596731675097,0.0015355738227911494,-0.002552575411277785,0.00014462564853781916
1998-07-10,0.0013769088572604148,0.00032272062432097087,0.005201136736995544,0.0017112165993514138,0.0031892017944520606,0.0015109876061565077,0.0006174117744233492,-0.0005604763474732989,0.0021517422818269883,-0.004001131072073809,0.0007116544805554361,0.0003771244207710937,-0.0008447803997839226,0.0042718613533401515,0.00412915212897821,-0.000269228982769931,0.0022617469399899615,-0.0025269203423063007,-0.0012993208791445066,0.001475793883803319
1998-07-13,0.0010494026013122392,0.0046346465226529835,0.0033313415545533254,0.004523069849906526,0.002371496986806203,0.001938356090335033,-0.0015213718765376037,0.002190495246534665,-0.002953371703059141,0.0026976985410528823,0.0010076426388579561,-7.135503112572867e-05,0.004626019059265495,0.004361404418847316,-0.0011576832288769624,0.00045010657138966847,-0.0036526497185444757,-0.0017438345488333979,0.0006970777632144384,0.003918969155807516
1998-07-14,0.004313959031471842,0.0015764700989930748,0.0021370523393717086,0.0024742590844058004,0.00029001134040890653,-0.0014966464147864553,0.000690045975556111,-0.003071801979069335,0.0020668489217661404,0.0018203866986041285,0.00023892155595757838,0.0039294096726275474,0.004107612502590073,-0.0009831150702432946,0.0007696705936323662,-0.0026030714896811474,-0.001800871264671788,0.00016443685000831917,0.004125614424798506,-0.00016353391922921878
1998-07-15,0.0032567314300159383,0.00111415197967888,0.0008703643732308761,0.0018340078613027669,-0.000957031778083179,0.00031198528672259714,-0.0038863928057516293,0.0012400946694414885,0.0013135940265756876,0.0002902402583643204,0.004546126837986446,0.0054589369674587765,-0.0017965768393116328,0.0016569257240859792,-0.003294071588029238,-0.00020742374769542986,0.0014879667993070171,0.0016412437735821553,-0.001981319290586366,0.0022520829587453816
1998-07-16,0.0020219444485011996,0.0020188684574136487,0.0020128900541928523,0.001995857067473508,0.0020277131741212075,0.0019773562818873732,0.002025053285400156,0.002008156423261902,0.0020140843862074894,0.002053909436408871,0.0020488200581899874,0.0019966640047010013,0.0020269755277592793,0.0019850311653542138,0.001991750813382255,0.0020285115460520497,0.0020345826598970706,0.002012872019303264,0.002006918965724232,0.002048462647124479
1998-07-17,0.0030657239441976474,0.0016577722173225233,-0.0007910774866101951,0.0030590591971799016,-0.003565132084146609,0.0032845157401037006,0.0006490041348869875,0.00045210585382541527,0.004799598702611601,0.006550988207413457,-0.0006260736719491959,0.002445165342183996,-0.0018041475859374755,-0.0016645252256215237,0.00233228363308011,0.0028706350223381394,0.00037618074355398124,0.0020289852208821907,0.004156667739813135,-0.0001432362573174366
1998-07-20,0.0017382626704602758,-0.0002390844235303541,0.0020688533202548277,-0.003557863999102564,0.0019487690833708668,0.0009689573747033164,-0.0011873589133887066,0.00485222067565539,0.006025617459301948,0.00012440535558629084,0.0022731297875280038,-0.003091504202418187,-0.0012902882627975135,0.0037175115267741154,0.0035473692865301857,0.00012320143001639128,-8.805803804347702e-05,0.003917521127669561,-0.0004948575726131492,0.0016704392379536903
1998-07-21,0.0008362809655172269,0.001985367296763446,-0.0011635085610793559,0.0023233288472648333,0.00034915397665355105,0.0009988786972058765,0.0035009356376080906,0.006719491159968869,-0.0016668421798568937,0.0009338501480474289,-0.0030914240454938207,-0.00029671908580512557,0.002095677902119011,0.004234138752336693,-0.00018612479599143875,0.001709042164400616,0.005249470796245366,0.000827367305967066,0.00125660351022656,0.001387038145037715
1998-07-22,0.002973697115281008,-0.0021382091648068555,0.0032883258135184504,0.0008337995062213919,0.000662310708233322,0.004806993571810527,0.005065261277725818,-0.0006403997575492397,0.0025249850704693274,-0.0015624736731197518,0.0007047227585235891,0.002292594953587811,0.002148286384700039,0.001153835587957103,0.0017675173610906215,0.004278941495993733,-0.0005033659943790118,-0.0005602307834488367,0.0039647863391942765,0.00557108604797632
1998-07-23,-0.0011523180257560083,0.003451836639975437,-3.048781564907871e-05,0.00017863793271331017,0.006213436135023861,0.007152266777048008,-0.0009274210095983767,0.0029087026852055624,-0.0028664623275050827,-0.0005989604613068013,0.0028936638316604153,0.002082726181970631,0.00011944453260048673,0.0003697148826304361,0.005472765459767864,-0.0001496623017295316,0.0005575323795740505,0.0024691411688945613,0.0063108110810853775,0.002463045575332429
1998-07-24,0.002469536779989414,0.0039435096528388554,0.0024280628407625064,0.0044406376587463065,0.0068026034125077805,-0.0009047999920800479,0.002075201999155057,-0.0030695595416930445,-0.0007105271122422176,0.001928208877293597,0.00387170974271424,-0.0011545687064558729,0.002279512577325275,0.004271643286615367,-0.0002489141247946007,-0.00028392829345251025,0.0022612461960522276,0.006020432668439237,0.002438535336382244,0.0016149533575435587
1998-07-27,0.00234269119766185,0.0019598543431503194,0.0026812381589362316,0.007837193026520181,0.0002615529363501046,0.002528485485373564,-0.002952207708814367,-0.0009038449197067118,0.0022299392196585936,0.002360455877793089,-0.0002773381369060501,-0.0005134542410169507,0.004147892390250117,0.0004000029361595106,-0.0010099836894989843,0.0030228834079955086,0.005639598738349703,0.002380745108115779,0.003169476932199395,0.0003467799171583382
1998-07-28,0.002746111305822194,0.003426615368503756,0.009555192719160853,-0.0008281699723855069,0.0037931072339985193,-0.002450400215008594,-0.00015524014966744604,0.002828474510239451,0.0030579694166420045,0.0003909886875277915,-0.0008283596247163614,0.0040028564251059825,9.385757790522447e-05,0.0005192180246036131,0.003826412043146773,0.004766994480699357,0.0021229876740428482,0.002278737432361822,0.0019277868009887286,-7.557582365459985e-05
1998-07-29,0.004544591759423488,0.007943054128535236,-0.0007265679273419485,0.0036085231259304607,-0.001664749717399897,0.001845610441117904,0.0036255593538164444,0.0035371211189696126,-0.001857665430488892,3.067938323859107e-05,0.004548281335500955,0.0009681461132825203,-0.0004672186268491734,0.003673206751460935,0.006262781890247213,0.005520784696478167,0.0017994588149039667,0.0026049748047805217,-8.57175082421167e-05,0.00040570442484350673
1998-07-30,0.009260316350474515,-0.00019176642893289344,0.0018690788201424513,-0.002323734461859389,-0.0009324672285232118,0.0029044459857906655,-0.00016445321890568238,0.00039626712577763034,-0.00033935602079986603,0.003133781036758269,-5.257903780946094e-05,6.136468505460002e-05,0.003018960171864006,0.006027583399554797,0.0041706559089673195,0.0007801544845889949,0.0022092127608183106,0.0007572678490271767,0.0011603523328105768,0.003423001758138925
1998-07-31,-0.0011804937085723608,0.004290689462477381,-0.003316526692977034,0.0004566546283078575,0.002868138107949044,0.002591635684055584,-0.0010049149428110918,0.00016889362738809464,0.0022247743370516077,0.0008905879366524819,0.0010914721255584805,0.002079154483723116,0.006287605389530493,0.0020151327258358955,0.0016291260055016164,0.00196752860736411,0.0013388487058384997,0.0010917791973055029,0.001976021361201742,-0.0035992920314634733
1998-08-03,0.0036205200765860395,-0.002791792747097993,0.0009575948032359237,0.003309509900289676,0.0017168876870922126,-0.0002655238968868952,0.0016542697068124212,0.00310034557968182,0.0015246300597327607,0.0008978505207311292,0.0008328221680357316,0.005207531436053203,0.001987324142414276,0.0014473549208699715,0.0013633598288724093,2.4824653375658378e-05,-0.00016079298131033712,0.00220099556278011,-0.004155006890560966,0.0012556152355977877
1998-08-04,-0.001873324845321048,0.0011028071921988848,0.002793939253009559,0.0046692129870998765,0.00023798876521680156,0.0012566527569644063,0.0021040537768138618,0.0016224232101398697,-5.985432649866949e-05,0.0028586780191693774,0.006566112718848369,0.002592943866017307,0.0006941688944573437,0.0019062769375509361,-1.0202481843545486e-05,1.8295531350039692e-05,0.005121819060536305,-0.0022260703221883937,0.002368756114213722,-0.005206462988384222
1998-08-05,0.0019953306338314387,0.002581067085260595,0.00413869477610514,0.0015930285395864574,0.001533094342800075,0.002765482824494873,0.0016310113631601575,-0.0007836726632834069,0.0027521361726863553,0.004236288843954999,0.004293639289684222,0.0016854162056381137,0.0012886019055805401,8.155418466921846e-06,0.002584544939657932,0.00040801522323664604,-0.002027625353022497,0.001934792714278618,-0.00505982558743252,0.005835359498352248
1998-08-06,0.0032073146678107305,0.002754743433821822,-0.00010635084359673832,0.0021087699787446365,0.002842687629585792,0.0035058367358267195,-0.001358290673142575,0.004545550761057822,0.005652167658431278,0.003066846337601831,0.0003885717990876963,0.003295462923195883,0.001634719013838216,0.0019063236302691332,0.0014848274316715088,-0.0028745555573587846,0.0018547876558495304,-0.005335728864511412,0.006037609563868963,0.001737713376144625
1998-08-07,0.002902007617390446,-0.0004737537737416566,0.0029115335212918357,0.0034698889747555983,0.0021120086557506195,0.00023762805905715146,0.004378857364167526,0.0034896548602571472,0.00281012446845098,0.00033344020704425084,0.0025112213930935166,0.002594076279037036,0.0004883141249007283,0.0023557124411720197,-0.0004410830163431726,0.0007554331460916728,-0.0066831547133814825,0.005861197008923839,0.0006173253849152249,0.0017433156509884125
1998-08-10,0.0015885726266389431,0.0020703412331633843,0.0012280154514684289,0.0012941923926413324,-0.0012721837998214405,0.004695861235190797,0.004332922207490757,0.002236755570663193,-0.00032162352786497183,0.003174712148578252,0.0003986753698435291,0.002615431943538524,0.002069606207591917,-0.0012814246358373985,0.0023357832948759888,-0.0034201617376611467,0.006816437030729363,0.0005494776564781327,0.0011779635425559882,0.0013322339914107998
1998-08-11,0.0028204241093306315,0.0034683649453896986,0.0018577656918759547,-0.00038310415080494405,0.00367639377505671,0.004544603023305017,0.0026205087452114634,-0.0002965103110707458,0.0020891700390325853,0.0019696167394480484,0.002096337395833745,0.003350144876805749,-0.003432103023785916,0.002184286756938736,-0.0057267416761925816,0.006875131807621494,0.001982981621390406,0.001125770448350171,0.0014775221823671875,0.009293118345190343
1998-08-12,0.003720848255213928,0.0015693520570762842,-0.0002560596168954968,0.0035425881617473735,0.00488670439407852,0.003454094655295831,0.0017690733975617371,0.0014185796983129514,0.0011665951426847814,0.0003547564479603885,0.002279355046703082,-0.0030605824900654427,0.001917980609802789,-0.00489645215413511,0.005487668622833201,0.002029174848655164,0.00043032871059416923,0.0014992553506190938,0.006499476119626341,0.005623652487464666
1998-08-13,0.0017824906050665017,0.001757576227798929,0.001805717923890851,0.0017940251675414413,0.001780721161705193,0.001782036117188749,0.001767090376571931,0.0017905063750375187,0.0017682844773120687,0.0017838673736845134,0.0017382116423657326,0.0017758729907431103,0.0017200326776007201,0.001807800955228524,0.0017744503167617294,0.001780230578108698,0.0017745678651772084,0.0018149759308092432,0.001829015435434973,0.0017482131492966668
1998-08-14,8.99634164970701e-05,0.003959082252156704,0.004396121342698749,0.0017826539290640177,0.0017301613394421916,0.0009152443604642419,0.0031948980325599173,-0.0006503339456062692,0.0027223060480501843,-0.0038019001093611057,0.001607673165256036,-0.00524372043737041,0.007066974201976883,0.002614273690090879,0.002316210280774874,0.0023085147056660263,0.003094418678692249,0.004743677745536625,-0.000609953995555033,-0.0012225630816805391
1998-08-17,0.0049056536745869656,0.005345547137763473,0.0022532605022170405,0.003044831396400152,0.0002603708405099765,0.0035019726313325365,-7.061078973954397e-05,0.002896024527097375,-0.001730180853334193,0.0006931223445077095,-0.005020733953921692,0.005986676577935708,0.0013626736367922192,0.002044030338253729,0.000626596788888814,0.006502626204755603,0.006184189716911722,-0.00030432478888959137,-0.0011324035814339283,0.004489085026645378
1998-08-18,0.0036542251924067304,0.0018332039847322283,0.0008658851425948436,0.0011103805982495382,0.0027803721234550775,0.0004266341100804404,0.0011395027274612294,-0.002313255719732344,0.0010082134569430168,-0.006273609181342141,0.0031722142333480176,0.001141145246449407,0.0008283136201608768,0.0009495841091586545,0.0038237685794697803,0.00469080591731655,-0.0007246411232939246,-0.0025041663075627725,0.0034980532199862485,0.004539549754205602
1998-08-19,0.0004243731477885325,0.0019913996291148527,-0.0006871049668370482,0.003985711172242585,0.0005693542179487294,0.0008055849830406315,-0.0018524740648833812,0.0025173337632104285,-0.005030942481597473,0.004804479179374816,0.001075803436213266,0.0015192354652923327,0.002256538928293331,0.005574873172500319,0.004761846139805703,-0.0011993162561133588,-0.00030771967666609157,0.0031605042200500916,0.0035778162300770977,0.00220698040007826
1998-08-20,0.0015776528017322933,-0.0003926915108749252,0.003048948857218147,0.0006688662047073899,0.00041286967179681453,-0.0013601634261870648,0.0005703252754205642,-0.005890498838933776,0.004507157963529335,0.0022428577691974974,0.0017752176009827234,0.0006498490269881401,0.0057855830489450975,0.005269079621676989,-0.0008433999513517579,-0.0018304234089204726,0.0034986044371804834,0.0031812077705691104,0.0026384332038911825,0.002938463699605985
1998-08-21,0.0011456008060083869,0.0005984144720770238,0.0013178462767332458,0.002496352020840313,-0.0013667809848081464,0.0011392923767800998,-0.0050287007091922645,0.005936427121540383,0.002195507246567769,0.002349453253637151,0.0023122318236233567,0.004212382113937616,0.0036875088207661494,0.00046490956922362625,-0.002499673905881571,0.0032759649708495814,0.004375251602840428,0.001429560817215121,0.002007115116095491,-0.0021746082962797514
